,WR0909.SHF,WR0910.SHF,WR0911.SHF,WR0912.SHF,WR1001.SHF,WR1002.SHF,WR1003.SHF,WR1004.SHF,WR1005.SHF,WR1006.SHF,WR1007.SHF,WR1008.SHF,WR1009.SHF,WR1010.SHF,WR1011.SHF,WR1012.SHF,WR1101.SHF,WR1102.SHF,WR1103.SHF,WR1104.SHF,WR1105.SHF,WR1106.SHF,WR1107.SHF,WR1108.SHF,WR1109.SHF,WR1110.SHF,WR1111.SHF,WR1112.SHF,WR1201.SHF,WR1202.SHF,WR1203.SHF,WR1204.SHF,WR1205.SHF,WR1206.SHF,WR1207.SHF,WR1208.SHF,WR1209.SHF,WR1210.SHF,WR1211.SHF,WR1212.SHF,WR1301.SHF,WR1302.SHF,WR1303.SHF,WR1304.SHF,WR1305.SHF,WR1306.SHF,WR1307.SHF,WR1308.SHF,WR1309.SHF,WR1310.SHF,WR1311.SHF,WR1312.SHF,WR1401.SHF,WR1402.SHF,WR1403.SHF,WR1404.SHF,WR1405.SHF,WR1406.SHF,WR1407.SHF,WR1408.SHF,WR1409.SHF,WR1410.SHF,WR1411.SHF,WR1412.SHF,WR1501.SHF,WR1502.SHF,WR1503.SHF,WR1504.SHF,WR1505.SHF,WR1506.SHF,WR1507.SHF,WR1508.SHF,WR1509.SHF,WR1510.SHF,WR1511.SHF,WR1512.SHF,WR1601.SHF,WR1602.SHF,WR1603.SHF,WR1604.SHF,WR1605.SHF,WR1606.SHF,WR1607.SHF,WR1608.SHF,WR1609.SHF,WR1610.SHF,WR1611.SHF,WR1612.SHF,WR1701.SHF,WR1702.SHF,WR1703.SHF,WR1704.SHF,WR1705.SHF,WR1706.SHF,WR1707.SHF,WR1708.SHF,WR1709.SHF,WR1710.SHF,WR1711.SHF,WR1712.SHF,WR1801.SHF,WR1802.SHF,WR1803.SHF,WR1804.SHF,WR1805.SHF,WR1806.SHF,WR1807.SHF,WR1808.SHF,WR1809.SHF,WR1810.SHF,WR1811.SHF,WR1812.SHF,WR1901.SHF,WR1902.SHF,WR1903.SHF
2009-07-22,15494.0,8640.0,2796.0,1914.0,390.0,154.0,606.0,234.0,550.0,378.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-23,14510.0,8820.0,2884.0,1930.0,404.0,180.0,614.0,232.0,554.0,386.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-24,14026.0,9454.0,2884.0,1968.0,434.0,178.0,630.0,232.0,548.0,382.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-27,13258.0,9852.0,2930.0,2030.0,524.0,178.0,636.0,230.0,530.0,390.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-28,12768.0,10248.0,2932.0,2034.0,518.0,180.0,648.0,230.0,500.0,396.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-29,8684.0,10612.0,2982.0,2304.0,524.0,190.0,652.0,228.0,482.0,392.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-30,6980.0,10916.0,3054.0,2064.0,522.0,212.0,642.0,230.0,448.0,492.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-31,5178.0,8656.0,3018.0,2186.0,546.0,282.0,634.0,232.0,454.0,492.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-03,3598.0,10148.0,3208.0,2222.0,660.0,344.0,702.0,324.0,490.0,546.0,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-04,2664.0,8570.0,3364.0,2280.0,658.0,332.0,600.0,264.0,438.0,534.0,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-05,2304.0,7076.0,3122.0,2078.0,654.0,318.0,600.0,238.0,406.0,502.0,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-06,1902.0,7546.0,3244.0,2058.0,708.0,318.0,594.0,226.0,382.0,494.0,412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-07,1518.0,6036.0,3036.0,2034.0,694.0,316.0,582.0,264.0,400.0,502.0,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-10,958.0,5028.0,3586.0,1860.0,788.0,378.0,580.0,260.0,392.0,540.0,474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-11,968.0,5170.0,3704.0,1726.0,774.0,370.0,588.0,250.0,396.0,560.0,454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-12,930.0,5010.0,3744.0,1682.0,772.0,350.0,590.0,310.0,402.0,654.0,452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-13,906.0,4706.0,4770.0,1832.0,762.0,418.0,668.0,310.0,422.0,650.0,452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-14,626.0,4312.0,6554.0,1854.0,764.0,418.0,672.0,296.0,426.0,572.0,454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-17,594.0,3864.0,6842.0,1830.0,734.0,414.0,696.0,296.0,432.0,566.0,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-18,522.0,3618.0,8000.0,1824.0,734.0,414.0,694.0,298.0,440.0,560.0,458.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-19,412.0,3324.0,15314.0,1830.0,850.0,444.0,724.0,298.0,460.0,558.0,460.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-20,386.0,2718.0,14166.0,2128.0,776.0,410.0,714.0,290.0,458.0,560.0,472.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-21,396.0,2504.0,12118.0,2194.0,776.0,386.0,660.0,332.0,442.0,556.0,472.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-24,390.0,2432.0,13126.0,2472.0,868.0,388.0,672.0,334.0,452.0,572.0,470.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-25,372.0,2292.0,12880.0,2586.0,886.0,386.0,666.0,340.0,446.0,590.0,470.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-26,362.0,2244.0,14574.0,2854.0,852.0,386.0,664.0,340.0,448.0,584.0,476.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-27,374.0,2274.0,13616.0,2948.0,872.0,386.0,650.0,340.0,448.0,586.0,476.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-28,540.0,2648.0,14418.0,3108.0,838.0,388.0,630.0,318.0,452.0,586.0,482.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,540.0,2602.0,13854.0,3660.0,884.0,392.0,618.0,304.0,444.0,582.0,482.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-01,540.0,3098.0,14108.0,3954.0,914.0,390.0,618.0,304.0,446.0,580.0,484.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-02,540.0,3046.0,15698.0,4504.0,946.0,390.0,626.0,304.0,452.0,586.0,462.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-03,600.0,3528.0,17362.0,5428.0,1058.0,394.0,628.0,304.0,440.0,580.0,462.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-04,600.0,3850.0,17084.0,6546.0,1106.0,438.0,666.0,306.0,450.0,580.0,466.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-07,600.0,3920.0,17058.0,7624.0,1122.0,434.0,658.0,236.0,412.0,528.0,454.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-08,540.0,3950.0,17856.0,7350.0,1144.0,1376.0,656.0,232.0,396.0,468.0,454.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-09,600.0,4102.0,18380.0,6948.0,1174.0,1600.0,660.0,226.0,412.0,462.0,454.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-10,600.0,4092.0,17746.0,7358.0,1232.0,1660.0,658.0,218.0,412.0,454.0,418.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-11,600.0,4018.0,16356.0,7516.0,1308.0,2128.0,664.0,218.0,438.0,450.0,432.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-14,600.0,3640.0,15690.0,6848.0,1228.0,2082.0,656.0,218.0,394.0,398.0,432.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-15,600.0,3618.0,15784.0,6994.0,1432.0,2134.0,662.0,218.0,394.0,398.0,432.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-16,600.0,3614.0,15856.0,7160.0,1924.0,2560.0,648.0,218.0,388.0,398.0,430.0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-17,600.0,3476.0,15748.0,7522.0,2244.0,2688.0,644.0,218.0,378.0,402.0,434.0,66.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-18,600.0,3400.0,14448.0,7404.0,1886.0,2636.0,646.0,214.0,380.0,400.0,434.0,66.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-21,600.0,3226.0,13964.0,7482.0,2236.0,2648.0,638.0,214.0,362.0,400.0,434.0,64.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-22,600.0,3216.0,13568.0,7692.0,2190.0,2676.0,638.0,214.0,364.0,386.0,432.0,64.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-23,600.0,3140.0,12358.0,7638.0,1966.0,2506.0,638.0,214.0,364.0,386.0,430.0,64.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-24,600.0,3232.0,11164.0,7214.0,1674.0,2416.0,646.0,212.0,356.0,386.0,422.0,60.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-25,600.0,3198.0,10326.0,7906.0,1496.0,2274.0,652.0,210.0,336.0,374.0,422.0,58.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-28,600.0,3024.0,8910.0,7828.0,1394.0,2182.0,608.0,208.0,366.0,360.0,420.0,56.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-29,600.0,2752.0,8246.0,7426.0,1510.0,2154.0,602.0,208.0,326.0,356.0,420.0,56.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,600.0,2700.0,7794.0,7164.0,1578.0,2160.0,598.0,208.0,320.0,356.0,416.0,56.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-09,600.0,2700.0,7270.0,7514.0,1722.0,2138.0,722.0,208.0,328.0,358.0,416.0,56.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-12,600.0,2700.0,7028.0,7680.0,2908.0,2462.0,788.0,208.0,480.0,350.0,416.0,90.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-13,600.0,2640.0,6814.0,7826.0,3764.0,2464.0,948.0,210.0,502.0,344.0,418.0,90.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-14,600.0,2460.0,6806.0,8198.0,4116.0,2458.0,1068.0,216.0,520.0,344.0,418.0,92.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-15,600.0,2460.0,6674.0,8452.0,5224.0,2674.0,1094.0,216.0,522.0,346.0,416.0,94.0,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-16,600.0,2460.0,6872.0,8076.0,5930.0,3196.0,1134.0,210.0,562.0,346.0,420.0,98.0,510.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-19,600.0,2460.0,6972.0,7472.0,8306.0,3498.0,1542.0,260.0,654.0,366.0,628.0,206.0,760.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-20,600.0,2460.0,6780.0,7492.0,8278.0,3366.0,1634.0,262.0,616.0,364.0,628.0,206.0,740.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-21,600.0,2460.0,6520.0,7848.0,9510.0,3480.0,1602.0,260.0,610.0,362.0,630.0,208.0,740.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-22,600.0,2460.0,6062.0,8212.0,9966.0,3504.0,1626.0,254.0,616.0,372.0,640.0,230.0,916.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-23,600.0,2460.0,5998.0,8382.0,10014.0,3648.0,1648.0,256.0,614.0,386.0,670.0,226.0,1146.0,440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-26,600.0,2460.0,5782.0,7700.0,12182.0,4204.0,1928.0,268.0,610.0,506.0,828.0,542.0,1492.0,848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-27,600.0,2460.0,5546.0,7030.0,10904.0,4416.0,2150.0,270.0,612.0,850.0,880.0,572.0,1546.0,930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-28,600.0,2460.0,5524.0,7100.0,10370.0,4310.0,2070.0,276.0,618.0,860.0,878.0,576.0,1552.0,932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-29,600.0,2460.0,5280.0,6422.0,8824.0,4224.0,2036.0,264.0,626.0,860.0,876.0,576.0,1580.0,932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-30,600.0,2460.0,4560.0,6358.0,9886.0,4274.0,2040.0,264.0,650.0,858.0,878.0,644.0,1872.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-02,600.0,2460.0,4500.0,5654.0,10100.0,4582.0,2096.0,274.0,656.0,854.0,878.0,638.0,2090.0,1176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-03,600.0,2460.0,4860.0,4502.0,10700.0,4690.0,2122.0,268.0,676.0,856.0,878.0,764.0,2216.0,1968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-04,600.0,2460.0,4800.0,3828.0,10778.0,4708.0,2134.0,268.0,678.0,854.0,874.0,762.0,2232.0,1968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-05,600.0,2460.0,4500.0,3700.0,10404.0,4654.0,2176.0,270.0,690.0,854.0,856.0,762.0,2252.0,2048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-06,600.0,2460.0,4440.0,3480.0,8124.0,5492.0,2242.0,274.0,694.0,848.0,916.0,904.0,2470.0,2430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-09,600.0,2460.0,4440.0,2276.0,6404.0,6262.0,2316.0,408.0,742.0,844.0,996.0,920.0,2636.0,2764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-10,600.0,2460.0,4440.0,2216.0,5676.0,6996.0,2398.0,320.0,732.0,830.0,982.0,908.0,2624.0,2754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-11,600.0,2460.0,4440.0,2118.0,5392.0,6394.0,2510.0,266.0,764.0,826.0,984.0,906.0,2666.0,2824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-12,600.0,2460.0,4440.0,2070.0,5236.0,6266.0,2304.0,266.0,942.0,828.0,978.0,902.0,2670.0,2826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-13,600.0,2460.0,4440.0,1910.0,4876.0,6430.0,2344.0,266.0,968.0,820.0,978.0,898.0,2696.0,2988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-16,600.0,2460.0,4440.0,1894.0,4296.0,6810.0,2326.0,262.0,1052.0,832.0,978.0,978.0,2782.0,3320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
