,AU0806.SHF,AU0807.SHF,AU0808.SHF,AU0809.SHF,AU0810.SHF,AU0811.SHF,AU0812.SHF,AU0901.SHF,AU0902.SHF,AU0903.SHF,AU0904.SHF,AU0905.SHF,AU0906.SHF,AU0907.SHF,AU0908.SHF,AU0909.SHF,AU0910.SHF,AU0911.SHF,AU0912.SHF,AU1001.SHF,AU1002.SHF,AU1003.SHF,AU1004.SHF,AU1005.SHF,AU1006.SHF,AU1007.SHF,AU1008.SHF,AU1009.SHF,AU1010.SHF,AU1011.SHF,AU1012.SHF,AU1101.SHF,AU1102.SHF,AU1103.SHF,AU1104.SHF,AU1105.SHF,AU1106.SHF,AU1107.SHF,AU1108.SHF,AU1109.SHF,AU1110.SHF,AU1111.SHF,AU1112.SHF,AU1201.SHF,AU1202.SHF,AU1203.SHF,AU1204.SHF,AU1205.SHF,AU1206.SHF,AU1207.SHF,AU1208.SHF,AU1209.SHF,AU1210.SHF,AU1211.SHF,AU1212.SHF,AU1301.SHF,AU1302.SHF,AU1303.SHF,AU1304.SHF,AU1305.SHF,AU1306.SHF,AU1307.SHF,AU1308.SHF,AU1309.SHF,AU1310.SHF,AU1311.SHF,AU1312.SHF,AU1401.SHF,AU1402.SHF,AU1403.SHF,AU1404.SHF,AU1405.SHF,AU1406.SHF,AU1407.SHF,AU1408.SHF,AU1409.SHF,AU1410.SHF,AU1411.SHF,AU1412.SHF,AU1501.SHF,AU1502.SHF,AU1503.SHF,AU1504.SHF,AU1505.SHF,AU1506.SHF,AU1507.SHF,AU1508.SHF,AU1509.SHF,AU1510.SHF,AU1511.SHF,AU1512.SHF,AU1601.SHF,AU1602.SHF,AU1603.SHF,AU1604.SHF,AU1605.SHF,AU1606.SHF,AU1607.SHF,AU1608.SHF,AU1609.SHF,AU1610.SHF,AU1611.SHF,AU1612.SHF,AU1701.SHF,AU1702.SHF,AU1703.SHF,AU1704.SHF,AU1705.SHF,AU1706.SHF,AU1707.SHF,AU1708.SHF,AU1709.SHF,AU1710.SHF,AU1711.SHF,AU1712.SHF,AU1801.SHF,AU1802.SHF,AU1803.SHF,AU1804.SHF,AU1806.SHF,AU1808.SHF,AU1810.SHF,AU1812.SHF,AU1805.SHF,AU1902.SHF,AU1904.SHF,AU1807.SHF
2014-07-29,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,12.0,66.0,,192784.0,,86.0,,110.0,,1044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-30,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,12.0,62.0,,197522.0,,82.0,,110.0,,1052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,12.0,62.0,,197968.0,,80.0,,110.0,,1048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-01,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,12.0,60.0,,202772.0,,76.0,,104.0,,1112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,12.0,62.0,,196932.0,,76.0,,104.0,,1106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-05,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,12.0,62.0,,198322.0,,76.0,,104.0,,1112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-06,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,10.0,62.0,,195672.0,,76.0,,106.0,,1126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-07,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,6.0,62.0,,192446.0,,76.0,,106.0,,1144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-08,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,4.0,60.0,,196804.0,,72.0,,102.0,,1266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-11,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,4.0,60.0,,188750.0,,72.0,,102.0,,1336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-12,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,4.0,58.0,,190362.0,,70.0,,98.0,,1354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-13,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,4.0,58.0,,190186.0,,72.0,,98.0,,1366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-14,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,4.0,58.0,,195558.0,,70.0,,96.0,,1372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-15,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,4.0,58.0,,195902.0,,70.0,,96.0,,1382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-18,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,4.0,56.0,2.0,189892.0,,68.0,,98.0,,1372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-19,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,4.0,56.0,0.0,191608.0,,68.0,,98.0,,1382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-20,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,4.0,56.0,0.0,196456.0,,68.0,,98.0,,1480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-21,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,4.0,58.0,0.0,208648.0,,70.0,,96.0,,1610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-22,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,4.0,88.0,2.0,202444.0,,70.0,,96.0,,1596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-25,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,4.0,84.0,0.0,202364.0,,68.0,,96.0,,1670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-26,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,4.0,90.0,0.0,200246.0,,68.0,,96.0,,1716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-27,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,4.0,90.0,0.0,200838.0,,68.0,,96.0,,1784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-28,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,4.0,86.0,0.0,202086.0,,68.0,,96.0,,1914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-29,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,86.0,0.0,200694.0,,68.0,,96.0,,1982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-01,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,84.0,0.0,203236.0,,68.0,,96.0,,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-02,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,86.0,30.0,212054.0,,68.0,,96.0,,2388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,78.0,4.0,210020.0,,68.0,,96.0,,2498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-04,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,72.0,10.0,207548.0,,68.0,,96.0,,2808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-05,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,72.0,10.0,205372.0,,68.0,,96.0,,3516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-09,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,72.0,10.0,209476.0,,68.0,,96.0,,3576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-10,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,72.0,10.0,208152.0,,68.0,,96.0,,3762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-11,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,72.0,10.0,206646.0,,70.0,,96.0,,4750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-12,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,92.0,10.0,210496.0,,74.0,,100.0,,5376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-15,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,82.0,10.0,210360.0,,78.0,,102.0,,5862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
