,L0710.DCE,L0711.DCE,L0712.DCE,L0801.DCE,L0802.DCE,L0803.DCE,L0804.DCE,L0805.DCE,L0806.DCE,L0807.DCE,L0808.DCE,L0809.DCE,L0810.DCE,L0811.DCE,L0812.DCE,L0901.DCE,L0902.DCE,L0903.DCE,L0904.DCE,L0905.DCE,L0906.DCE,L0907.DCE,L0908.DCE,L0909.DCE,L0910.DCE,L0911.DCE,L0912.DCE,L1001.DCE,L1002.DCE,L1003.DCE,L1004.DCE,L1005.DCE,L1006.DCE,L1007.DCE,L1008.DCE,L1009.DCE,L1010.DCE,L1011.DCE,L1012.DCE,L1101.DCE,L1102.DCE,L1103.DCE,L1104.DCE,L1105.DCE,L1106.DCE,L1107.DCE,L1108.DCE,L1109.DCE,L1110.DCE,L1111.DCE,L1112.DCE,L1201.DCE,L1202.DCE,L1203.DCE,L1204.DCE,L1205.DCE,L1206.DCE,L1207.DCE,L1208.DCE,L1209.DCE,L1210.DCE,L1211.DCE,L1212.DCE,L1301.DCE,L1302.DCE,L1303.DCE,L1304.DCE,L1305.DCE,L1306.DCE,L1307.DCE,L1308.DCE,L1309.DCE,L1310.DCE,L1311.DCE,L1312.DCE,L1401.DCE,L1402.DCE,L1403.DCE,L1404.DCE,L1405.DCE,L1406.DCE,L1407.DCE,L1408.DCE,L1409.DCE,L1410.DCE,L1411.DCE,L1412.DCE,L1501.DCE,L1502.DCE,L1503.DCE,L1504.DCE,L1505.DCE,L1506.DCE,L1507.DCE,L1508.DCE,L1509.DCE,L1510.DCE,L1511.DCE,L1512.DCE,L1601.DCE,L1602.DCE,L1603.DCE,L1604.DCE,L1605.DCE,L1606.DCE,L1607.DCE,L1608.DCE,L1609.DCE,L1610.DCE,L1611.DCE,L1612.DCE,L1701.DCE,L1702.DCE,L1703.DCE,L1704.DCE,L1705.DCE,L1706.DCE,L1707.DCE,L1708.DCE,L1709.DCE,L1710.DCE,L1711.DCE,L1712.DCE,L1801.DCE,L1802.DCE,L1803.DCE,L1804.DCE,L1805.DCE,L1806.DCE,L1807.DCE,L1808.DCE,L1809.DCE,L1810.DCE,L1811.DCE,L1812.DCE,L1901.DCE,L1902.DCE,L1903.DCE
2008-10-28,,,,,,,,,,,,,,2.0,4738.0,134296.0,7050.0,0.0,0.0,170.0,68.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-29,,,,,,,,,,,,,,684.0,7460.0,258590.0,15412.0,4.0,4.0,184.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-30,,,,,,,,,,,,,,318.0,5892.0,179354.0,12218.0,2.0,2.0,132.0,14.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-31,,,,,,,,,,,,,,6.0,4.0,23110.0,1670.0,0.0,2.0,68.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-03,,,,,,,,,,,,,,4.0,3830.0,357666.0,13296.0,4.0,4.0,304.0,96.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-04,,,,,,,,,,,,,,8.0,2816.0,191654.0,11300.0,0.0,0.0,198.0,12.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-05,,,,,,,,,,,,,,8.0,2016.0,221386.0,11986.0,8.0,0.0,134.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-06,,,,,,,,,,,,,,0.0,3180.0,129360.0,11748.0,204.0,0.0,266.0,8.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-07,,,,,,,,,,,,,,10.0,28.0,39564.0,690.0,2.0,0.0,354.0,96.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-10,,,,,,,,,,,,,,12.0,4884.0,313298.0,6790.0,4498.0,0.0,422.0,74.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-11,,,,,,,,,,,,,,0.0,430.0,249306.0,6474.0,6462.0,0.0,594.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-12,,,,,,,,,,,,,,6.0,1160.0,337472.0,5260.0,6612.0,0.0,198.0,90.0,0.0,0.0,0.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-13,,,,,,,,,,,,,,20.0,12.0,124230.0,3000.0,4442.0,0.0,304.0,136.0,0.0,0.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-14,,,,,,,,,,,,,,42.0,10.0,2220.0,66.0,38.0,0.0,148.0,74.0,0.0,0.0,0.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-17,,,,,,,,,,,,,,,14.0,53332.0,1704.0,158.0,0.0,444.0,128.0,0.0,0.0,0.0,232.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-18,,,,,,,,,,,,,,,4.0,4580.0,312.0,40.0,0.0,610.0,226.0,0.0,0.0,0.0,272.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-19,,,,,,,,,,,,,,,106.0,518288.0,8480.0,26204.0,0.0,1716.0,316.0,0.0,0.0,0.0,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-20,,,,,,,,,,,,,,,0.0,10490.0,140.0,144.0,0.0,16.0,26.0,0.0,0.0,0.0,76.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-21,,,,,,,,,,,,,,,14.0,33364.0,960.0,422.0,0.0,398.0,144.0,0.0,0.0,0.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-24,,,,,,,,,,,,,,,26.0,405896.0,3888.0,21740.0,0.0,1068.0,106.0,0.0,0.0,0.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-25,,,,,,,,,,,,,,,2.0,130068.0,4804.0,15008.0,0.0,604.0,36.0,0.0,0.0,0.0,62.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-26,,,,,,,,,,,,,,,48.0,429766.0,9140.0,18532.0,0.0,1220.0,52.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-27,,,,,,,,,,,,,,,2.0,449230.0,7516.0,16448.0,0.0,3724.0,56.0,0.0,0.0,0.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-28,,,,,,,,,,,,,,,74.0,977920.0,7444.0,17646.0,0.0,2314.0,16.0,0.0,0.0,0.0,16.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-01,,,,,,,,,,,,,,,70.0,510564.0,15332.0,25738.0,0.0,6870.0,12.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-02,,,,,,,,,,,,,,,6.0,1061070.0,11036.0,41194.0,0.0,5732.0,38.0,0.0,0.0,0.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-03,,,,,,,,,,,,,,,0.0,483790.0,11628.0,174422.0,0.0,9768.0,60.0,0.0,0.0,0.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-04,,,,,,,,,,,,,,,0.0,211016.0,10582.0,373720.0,0.0,4360.0,2100.0,20.0,0.0,0.0,6.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-05,,,,,,,,,,,,,,,0.0,204282.0,3370.0,16208.0,0.0,2498.0,2108.0,26.0,0.0,0.0,36.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-08,,,,,,,,,,,,,,,2.0,12772.0,2076.0,118010.0,60.0,4888.0,48.0,60.0,0.0,0.0,112.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-09,,,,,,,,,,,,,,,0.0,5988.0,14014.0,314756.0,2.0,6950.0,2050.0,2.0,6.0,0.0,138.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-10,,,,,,,,,,,,,,,0.0,53452.0,10614.0,505526.0,44.0,7370.0,2076.0,48.0,4.0,122.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-11,,,,,,,,,,,,,,,0.0,16206.0,11604.0,305448.0,22.0,5778.0,2014.0,20.0,2.0,46.0,406.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-12,,,,,,,,,,,,,,,0.0,10878.0,5836.0,318024.0,20.0,18316.0,2154.0,38.0,2.0,44.0,16.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-15,,,,,,,,,,,,,,,,5988.0,5486.0,5166.0,18.0,1064.0,2.0,324.0,8.0,24.0,2.0,10.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-16,,,,,,,,,,,,,,,,3976.0,12856.0,582854.0,24.0,35798.0,2092.0,94.0,6.0,24.0,10.0,66.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-17,,,,,,,,,,,,,,,,3688.0,10026.0,413970.0,2584.0,36126.0,648.0,76.0,6.0,26.0,56.0,102.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-18,,,,,,,,,,,,,,,,772.0,11034.0,599690.0,906.0,53398.0,1850.0,100.0,6.0,4.0,80.0,8.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-19,,,,,,,,,,,,,,,,1070.0,8108.0,583866.0,6364.0,43072.0,2020.0,16.0,6.0,28.0,82.0,84.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-22,,,,,,,,,,,,,,,,2804.0,4310.0,882110.0,8826.0,77990.0,2030.0,142.0,4.0,156.0,80.0,22.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-23,,,,,,,,,,,,,,,,476.0,3250.0,382282.0,9448.0,41244.0,1948.0,122.0,4.0,160.0,80.0,16.0,1840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-24,,,,,,,,,,,,,,,,140.0,1220.0,836962.0,7714.0,63220.0,2118.0,22.0,138.0,158.0,80.0,82.0,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-25,,,,,,,,,,,,,,,,70.0,124.0,379278.0,10226.0,41326.0,1608.0,50.0,80.0,100.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-26,,,,,,,,,,,,,,,,104.0,1096.0,454352.0,10482.0,37908.0,1166.0,14.0,84.0,14.0,54.0,80.0,648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-29,,,,,,,,,,,,,,,,124.0,116.0,301618.0,8446.0,42426.0,1686.0,18.0,80.0,6.0,8.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-30,,,,,,,,,,,,,,,,138.0,1036.0,387892.0,8194.0,42882.0,808.0,92.0,80.0,80.0,80.0,80.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,,,,,,,,,,,,,,,,576.0,1054.0,346444.0,5250.0,48300.0,1354.0,26.0,80.0,2.0,4.0,82.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-05,,,,,,,,,,,,,,,,180.0,812.0,165762.0,6694.0,26154.0,10.0,32.0,2.0,120.0,6.0,16.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-06,,,,,,,,,,,,,,,,12.0,238.0,247954.0,10030.0,77288.0,12.0,32.0,80.0,80.0,12.0,24.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-07,,,,,,,,,,,,,,,,166.0,1780.0,250798.0,8434.0,158802.0,222.0,4.0,80.0,34.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-08,,,,,,,,,,,,,,,,50.0,2250.0,63132.0,7762.0,98030.0,86.0,128.0,160.0,10.0,102.0,14.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-09,,,,,,,,,,,,,,,,4.0,4078.0,30916.0,8316.0,183024.0,6.0,46.0,242.0,22.0,182.0,98.0,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-12,,,,,,,,,,,,,,,,42.0,1404.0,35994.0,6924.0,222844.0,1434.0,58.0,204.0,40.0,2.0,82.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-13,,,,,,,,,,,,,,,,0.0,1538.0,28830.0,8416.0,204422.0,380.0,40.0,284.0,32.0,36.0,8.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-14,,,,,,,,,,,,,,,,26.0,3310.0,22654.0,4538.0,177776.0,3024.0,70.0,120.0,34.0,80.0,82.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-15,,,,,,,,,,,,,,,,0.0,2774.0,24656.0,7200.0,436634.0,2484.0,270.0,80.0,34.0,40.0,32.0,544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-16,,,,,,,,,,,,,,,,0.0,768.0,6326.0,7318.0,320734.0,2896.0,1196.0,8.0,10.0,40.0,80.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-19,,,,,,,,,,,,,,,,,0.0,4364.0,8472.0,278592.0,698.0,1550.0,160.0,60.0,80.0,50.0,24.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-20,,,,,,,,,,,,,,,,,46.0,3370.0,7514.0,155534.0,46.0,1444.0,320.0,82.0,82.0,60.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-21,,,,,,,,,,,,,,,,,4.0,2472.0,6646.0,243298.0,696.0,248.0,800.0,2.0,40.0,80.0,122.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-22,,,,,,,,,,,,,,,,,4.0,2346.0,5204.0,219596.0,532.0,86.0,80.0,170.0,80.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-23,,,,,,,,,,,,,,,,,8.0,2020.0,3716.0,198854.0,1500.0,188.0,80.0,90.0,80.0,80.0,244.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-02,,,,,,,,,,,,,,,,,0.0,1268.0,8200.0,198850.0,3344.0,166.0,1600.0,84.0,86.0,82.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-03,,,,,,,,,,,,,,,,,2.0,242.0,7668.0,204688.0,3110.0,116.0,1602.0,84.0,84.0,80.0,34.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-04,,,,,,,,,,,,,,,,,2.0,1082.0,13012.0,244542.0,3052.0,102.0,2048.0,20.0,12.0,80.0,80.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-05,,,,,,,,,,,,,,,,,32.0,664.0,3492.0,214506.0,10036.0,54.0,1888.0,20.0,82.0,80.0,2.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-06,,,,,,,,,,,,,,,,,4.0,588.0,3140.0,176202.0,13710.0,152.0,1442.0,30.0,80.0,400.0,162.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-09,,,,,,,,,,,,,,,,,16.0,1354.0,5880.0,200426.0,8318.0,130.0,1526.0,60.0,320.0,246.0,22.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-10,,,,,,,,,,,,,,,,,0.0,1284.0,3958.0,254172.0,5814.0,108.0,66.0,32.0,82.0,1764.0,4.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
