,SN1507.SHF,SN1508.SHF,SN1509.SHF,SN1510.SHF,SN1511.SHF,SN1512.SHF,SN1601.SHF,SN1602.SHF,SN1603.SHF,SN1604.SHF,SN1605.SHF,SN1606.SHF,SN1607.SHF,SN1608.SHF,SN1609.SHF,SN1610.SHF,SN1611.SHF,SN1612.SHF,SN1701.SHF,SN1702.SHF,SN1703.SHF,SN1704.SHF,SN1705.SHF,SN1706.SHF,SN1707.SHF,SN1708.SHF,SN1709.SHF,SN1710.SHF,SN1711.SHF,SN1712.SHF,SN1801.SHF,SN1802.SHF,SN1803.SHF,SN1804.SHF,SN1805.SHF,SN1806.SHF,SN1807.SHF,SN1808.SHF,SN1809.SHF,SN1810.SHF,SN1811.SHF,SN1812.SHF,SN1901.SHF,SN1902.SHF,SN1903.SHF,SN1904.SHF
2016-09-05,,,,,,,,,,,,,,,127100.0,,,,129210.0,,,,128850.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,127000.0,,,,128820.0,,,,127550.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,126560.0,,,,128060.0,129980.0,,,127940.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,126890.0,,,,128490.0,,,,129340.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,126880.0,,,,127930.0,,,,127640.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,125210.0,,122720.0,,127100.0,,,,126290.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,123800.0,,,,123600.0,,,,124410.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,123350.0,,,,123540.0,,,,123200.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,124000.0,,,,125880.0,,,,126810.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,122010.0,,,124960.0,,,,125500.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,,125800.0,,,,126300.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,,126780.0,,,,126990.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,,127500.0,,,,128200.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,,128240.0,,,,127820.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,127000.0,,,127980.0,,,,128000.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,128000.0,,,127740.0,,,,128440.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,,129920.0,,,,130460.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,,129170.0,,,,129680.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,,129740.0,,,,128960.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,,130200.0,,,,130440.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,129000.0,,,129510.0,,,,129890.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,,129580.0,,,,130010.0,,,,131820.0,,,,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,127500.0,128400.0,,,,128890.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,,128680.0,,,,129020.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,,129370.0,,,,130220.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,,129560.0,,,,129440.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,,129930.0,,,,130380.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,133870.0,132100.0,,,,132500.0,,,,135590.0,,,,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,132990.0,132480.0,129450.0,,,134580.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,,133270.0,134640.0,,,,135310.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,,,135900.0,,,,136160.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,134490.0,,,,134590.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,,,135880.0,,,,135990.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,136320.0,,,,136380.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,,,138140.0,,,,138300.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,,,137980.0,139140.0,,,138440.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,,,138130.0,,138550.0,,137770.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,,,143410.0,140950.0,141500.0,,143800.0,142500.0,,,142260.0,,,,,,,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,,,147400.0,,,,148370.0,,,,148080.0,,,,,,,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,,,154970.0,152110.0,151510.0,,152190.0,,,,156720.0,,,,,,,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,,,154180.0,155980.0,,,155550.0,,,,156960.0,,,,,,,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,,,155520.0,,,,157720.0,158610.0,,,157500.0,,,,,,,,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,,,154400.0,,151250.0,,156770.0,,,,155290.0,,,,,,,,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,,,157310.0,,145890.0,,159560.0,151530.0,,,151180.0,,,,,,,,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,,,152500.0,150040.0,,,154010.0,,,,155420.0,,,,,,,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,,146110.0,,,,147140.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,,144960.0,,,,146210.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,,144650.0,144400.0,,,145360.0,,,,144870.0,,,,,,,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,,145070.0,141020.0,,,146730.0,148480.0,,,146880.0,,,,,,,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,155250.0,149210.0,145830.0,,,150430.0,,,,150140.0,,,,,,,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,,148380.0,,,,149770.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,,151000.0,,,,153400.0,,,,154000.0,,,,,,,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,,148320.0,,,,150720.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,,149050.0,,,,150790.0,,,,150990.0,,,,,,,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,,149390.0,143640.0,149700.0,,151840.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,143740.0,,,,146960.0,,,,,146020.0,147260.0,,,,,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,,146760.0,146430.0,,,147960.0,,,,150820.0,,,,,,,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,,145800.0,144920.0,,,147720.0,,,,148010.0,148860.0,148870.0,,,,,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,,145690.0,,145350.0,,147390.0,,,,,146430.0,,,,,,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,,145500.0,,,,147340.0,,,,148650.0,,,,,,,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,,146600.0,145600.0,,,148760.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,,147980.0,,,,149520.0,,,,150960.0,,,,,,,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,,146310.0,141060.0,,,148000.0,,,,148120.0,,,,,,,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,,145550.0,147260.0,,,147200.0,147000.0,,,148310.0,,,,,,,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,,148840.0,,,,149800.0,,,,151210.0,,,,,,,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,,149810.0,149960.0,151980.0,,150610.0,,,,152330.0,,,,,,,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,,150900.0,,,,151000.0,,,,151450.0,151130.0,,,,,,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,150690.0,152350.0,150690.0,,150980.0,,,,151030.0,,,,,,,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,149880.0,,,,149930.0,,,,147930.0,,,,,,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,145150.0,,,,145700.0,,,,144890.0,,,,,,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,145350.0,146470.0,,,146750.0,,,,145720.0,,,,,,,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,145170.0,145780.0,,,146500.0,,,,145980.0,,,,,,,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,145790.0,,,,146430.0,,,,147190.0,146370.0,,,,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,145110.0,144270.0,,,146500.0,,,,146230.0,,141220.0,,,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,144950.0,,139610.0,,145710.0,,,,145150.0,,146550.0,,,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,146640.0,148890.0,,,147550.0,145000.0,,,147960.0,,,,,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,148980.0,,,,148400.0,,,,148000.0,,,,,,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,148200.0,,,,148370.0,,,,148990.0,,,,,,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,148870.0,151850.0,151480.0,,150790.0,,,,151000.0,,,,,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,149730.0,,152080.0,,151860.0,150960.0,,,152000.0,,,,,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,151400.0,,,,155560.0,,,,153570.0,,,,,,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,155620.0,152650.0,155710.0,,154480.0,,,,154410.0,156220.0,,,,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,152450.0,,,,153800.0,,,,155050.0,153690.0,,,,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,153870.0,,151050.0,,155810.0,,,,156210.0,154700.0,,,,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,153310.0,,151820.0,,156000.0,,,,156120.0,,,,,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,149900.0,148930.0,,,152960.0,,,,154500.0,,,,,,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,149800.0,,,,150790.0,,,,151360.0,,,,,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,150000.0,,,,152380.0,,,,153300.0,,,,,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,149000.0,151600.0,150940.0,149010.0,,,151500.0,,,,148840.0,,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,149070.0,,,,149380.0,,,,,,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,147200.0,,148780.0,,,,149690.0,,,,,,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,143990.0,,,149040.0,143180.0,,,150250.0,,,,,,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,143350.0,,146210.0,146710.0,,,146970.0,,,,,,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,146820.0,148300.0,,,147890.0,,,,148550.0,,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,148730.0,146180.0,,,149840.0,148990.0,,,151720.0,,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,150000.0,,,,149280.0,150700.0,,,,,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,148990.0,144650.0,,,149830.0,,,,,,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,147070.0,,,,148000.0,,,,,,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,145890.0,,,,146440.0,,,,,,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,144710.0,,,,146000.0,,,,,,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,146760.0,,,,148130.0,,,,,,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,146470.0,,,,148200.0,,,,,,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,150580.0,,,,152200.0,,,,,,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,150800.0,,,,152290.0,,,,152290.0,,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,150390.0,151670.0,,,,152790.0,,,,150870.0,,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,150340.0,,,,151640.0,,,,151880.0,,,,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,148990.0,,,,150800.0,,,,,,,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,148580.0,149330.0,,,150130.0,,,,,147010.0,,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,145330.0,,149730.0,,,,151060.0,,,,151780.0,,,,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,149560.0,,,,150570.0,,,,150890.0,147300.0,,,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,148460.0,149430.0,,,149400.0,,,,151310.0,147320.0,,,,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,145990.0,,,,147700.0,,,,,,,,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,148230.0,,,,149500.0,,,,,148930.0,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,146000.0,,147900.0,,,,148930.0,,,,149400.0,,,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,146750.0,,,,147770.0,,,,148510.0,148450.0,,,,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,148410.0,148310.0,,,149420.0,,,,150510.0,148200.0,,,,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,147770.0,,,,148230.0,,,,148220.0,148850.0,,,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,146500.0,,,,147610.0,,,,147480.0,150000.0,,,,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,145390.0,,,,146330.0,,,,,149000.0,,,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,144400.0,,,,145380.0,,,,147110.0,,,,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,143350.0,142120.0,,,144500.0,,,,143090.0,,,,,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,155000.0,,143240.0,,,,144010.0,,,,144420.0,,,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,145180.0,143880.0,,,145500.0,,,,,,,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,145380.0,144000.0,,,145690.0,,,,149370.0,,,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,146450.0,,,,146820.0,,,,147860.0,,,,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,147480.0,,,,147890.0,,,,,,,,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,147980.0,,,,148080.0,,,,,,,,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,147800.0,,,,148210.0,,,,147380.0,,,,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,147530.0,,,,148570.0,,150000.0,,,,,,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,147320.0,,,,148030.0,,148060.0,,,,,,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,147110.0,,,,148770.0,,144550.0,,148750.0,,,,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,146860.0,,,,148270.0,,,,,,,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,146140.0,,,,147660.0,,146950.0,,145330.0,,,,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,144000.0,,,,146090.0,,,,144940.0,,,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,144300.0,141780.0,,,146180.0,,,,146410.0,,,,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,148870.0,144100.0,146340.0,,,145690.0,,,,,,,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,142800.0,143920.0,142490.0,,,145700.0,,,,,,,,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,143990.0,,,,145820.0,,,,,,,,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,146800.0,142790.0,,,148220.0,,,,147500.0,,,,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,147100.0,,,,148790.0,,,,148700.0,,,,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,146340.0,144520.0,,,147770.0,,,,149690.0,,,,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,145880.0,146380.0,,,147000.0,,,,147480.0,,,,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,142590.0,149940.0,,,143930.0,,,,143830.0,,,,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,143090.0,145150.0,,,144500.0,,,,144280.0,,,,,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,143470.0,,,,144500.0,,,,145160.0,,,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,143180.0,142470.0,,,144470.0,,143430.0,,144450.0,,,,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,143130.0,,,,144260.0,,,,,,,,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,142880.0,142900.0,,,143760.0,,,,142970.0,,,,,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,141980.0,142340.0,,141450.0,143300.0,,,,143570.0,,,,,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,141500.0,,,,142690.0,,,,143700.0,,,,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,139730.0,139390.0,,,140720.0,,,,140770.0,,,,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,138390.0,140020.0,,,139400.0,,,,140500.0,,,,,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,138660.0,,,,139340.0,,,,140380.0,,,,,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,141100.0,,,,142390.0,,,,141650.0,,,,,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,145140.0,142450.0,,,142500.0,,,,143350.0,,,,,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,143650.0,143860.0,,,145790.0,,,,145500.0,,,,,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,142440.0,142380.0,,,144800.0,,,,144910.0,,,,,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,140730.0,142840.0,,139100.0,142440.0,,,,143000.0,141430.0,,,,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,140340.0,141380.0,,,142730.0,,,,143320.0,,,,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,139540.0,136650.0,,138320.0,141750.0,,,,142860.0,,,,,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,139990.0,142300.0,,141050.0,142120.0,,,,142510.0,,,,,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,140710.0,141000.0,,,142630.0,,,,143490.0,,,,,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,139000.0,,,,142350.0,,,,142870.0,,,,,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,143500.0,,,,143510.0,,,,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,139500.0,,,,142390.0,,,,143120.0,,,,,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,142510.0,142450.0,,,,142190.0,,,,,,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,142990.0,143360.0,,,,143960.0,,,,,,,,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,144320.0,,,,145020.0,,,,,,,,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,144940.0,,,,145410.0,,,,148300.0,,,,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,142170.0,,146550.0,147660.0,,,,148230.0,,,,,,,,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,142150.0,147150.0,,146190.0,,,,146630.0,,,,,,,,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,144160.0,,145440.0,,,,145780.0,,,,154530.0,,,,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,145500.0,146000.0,,,,146480.0,,,,146790.0,,,,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,146340.0,,,,146990.0,,,,,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,145480.0,,,,145980.0,,,,147300.0,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,145510.0,144500.0,,,,144910.0,,,,,,,,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,141300.0,,,144100.0,,,,144590.0,,,,,,,,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,143970.0,141240.0,,,144620.0,,,,145980.0,,,,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,143650.0,,,,144210.0,,,,145020.0,,,,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,144440.0,,,,144620.0,,,,,,,,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,142300.0,,,,142980.0,,145430.0,,,,,,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,142040.0,,,,142760.0,,,,,,,,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,142500.0,,,,143220.0,,,,144810.0,,,,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,145390.0,145660.0,,,,146140.0,,,,147430.0,,,,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,147340.0,145230.0,146280.0,,,,146600.0,,,,148410.0,,,,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,146180.0,,,,146280.0,,,,147680.0,,,,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,146200.0,,,,146500.0,,,,147730.0,,,,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,145760.0,145730.0,,,145950.0,,,,147010.0,,,,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,144820.0,,,,145390.0,,,,146550.0,,,,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,143480.0,,,,144360.0,,,,145660.0,,,,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,145170.0,,,,146000.0,,,,146990.0,,,,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,145360.0,,,,146020.0,,,,146510.0,,,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,144650.0,143070.0,,,145180.0,,,,146490.0,,,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,,143230.0,,,,144060.0,,,,,,,,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,144670.0,,,,145470.0,,,,146330.0,,,,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,145330.0,,,,146140.0,,,,,,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,146200.0,,,,147030.0,,,,147810.0,,,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,145970.0,,,,146880.0,,,,147600.0,,,,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,146600.0,,,,147280.0,,,,146240.0,,,,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,151280.0,146120.0,,,,146860.0,,,,,,,,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,143000.0,145300.0,,,,146090.0,,,,146750.0,,,,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,144590.0,,,,145890.0,,,,145530.0,,,,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,144850.0,,,,145120.0,148210.0,,,146650.0,,,,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,144790.0,145250.0,,,145740.0,,,,146170.0,,,,,,,,,,,
