,SN1507.SHF,SN1508.SHF,SN1509.SHF,SN1510.SHF,SN1511.SHF,SN1512.SHF,SN1601.SHF,SN1602.SHF,SN1603.SHF,SN1604.SHF,SN1605.SHF,SN1606.SHF,SN1607.SHF,SN1608.SHF,SN1609.SHF,SN1610.SHF,SN1611.SHF,SN1612.SHF,SN1701.SHF,SN1702.SHF,SN1703.SHF,SN1704.SHF,SN1705.SHF,SN1706.SHF,SN1707.SHF,SN1708.SHF,SN1709.SHF,SN1710.SHF,SN1711.SHF,SN1712.SHF,SN1801.SHF,SN1802.SHF,SN1803.SHF,SN1804.SHF,SN1805.SHF,SN1806.SHF,SN1807.SHF,SN1808.SHF,SN1809.SHF,SN1810.SHF,SN1811.SHF,SN1812.SHF,SN1901.SHF,SN1902.SHF,SN1903.SHF,SN1904.SHF
2016-09-05,,,,,,,,,,,,,,,126030.0,,,,127910.0,,,,128240.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,125010.0,,,,126380.0,,,,127140.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,125550.0,,,,126650.0,125070.0,,,127340.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,126030.0,,,,126470.0,,,,127630.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,126300.0,,,,127000.0,,,,127230.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,122050.0,,122720.0,,122010.0,,,,122880.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,122500.0,,,,122240.0,,,,123000.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,122200.0,,,,121800.0,,,,122810.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,124000.0,,,,122550.0,,,,124610.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,122010.0,,,124120.0,,,,124290.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,,123840.0,,,,125150.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,,123300.0,,,,122240.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,,125960.0,,,,126520.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,,126300.0,,,,127650.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,126000.0,,,125350.0,,,,126420.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,128000.0,,,126230.0,,,,127140.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,,127350.0,,,,127820.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,,127670.0,,,,128830.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,,126670.0,,,,128960.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,,128810.0,,,,127940.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,129000.0,,,127750.0,,,,129000.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,,127800.0,,,,128740.0,,,,128910.0,,,,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,127500.0,126800.0,,,,128110.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,,126910.0,,,,128130.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,,127190.0,,,,128620.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,,128500.0,,,,129370.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,,128560.0,,,,129330.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,127560.0,129120.0,,,,128520.0,,,,131150.0,,,,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,129000.0,131200.0,129450.0,,,131840.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,,130110.0,132350.0,,,,132700.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,,,132640.0,,,,133160.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,132270.0,,,,133280.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,,,132750.0,,,,132860.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,134100.0,,,,134580.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,,,134550.0,,,,135490.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,,,135450.0,134730.0,,,136050.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,,,135500.0,,138550.0,,136510.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,,,138240.0,140950.0,137660.0,,138810.0,142500.0,,,139200.0,,,,,,,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,,,140910.0,,,,140030.0,,,,145060.0,,,,,,,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,,,146680.0,147820.0,148850.0,,147740.0,,,,150520.0,,,,,,,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,,,146500.0,152250.0,,,148950.0,,,,151800.0,,,,,,,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,,,149150.0,,,,150870.0,158610.0,,,155580.0,,,,,,,,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,,,150250.0,,151250.0,,152370.0,,,,155180.0,,,,,,,,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,,,143030.0,,145890.0,,145210.0,148680.0,,,148110.0,,,,,,,,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,,,142500.0,148320.0,,,144440.0,,,,146170.0,,,,,,,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,,142660.0,,,,143800.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,,141140.0,,,,141920.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,,139070.0,142420.0,,,140150.0,,,,142490.0,,,,,,,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,,138500.0,141020.0,,,140040.0,142910.0,,,146880.0,,,,,,,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,142060.0,143180.0,145650.0,,,145170.0,,,,150140.0,,,,,,,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,,145450.0,,,,147110.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,,146000.0,,,,148060.0,,,,151450.0,,,,,,,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,,143220.0,,,,145550.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,,144210.0,,,,145960.0,,,,149910.0,,,,,,,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,,142270.0,143640.0,145300.0,,144330.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,137350.0,,,,139290.0,,,,,142560.0,141010.0,,,,,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,,141130.0,141420.0,,,143350.0,,,,146300.0,,,,,,,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,,142200.0,144920.0,,,144300.0,,,,147030.0,148850.0,148870.0,,,,,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,,143190.0,,142700.0,,144710.0,,,,,146430.0,,,,,,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,,143010.0,,,,145030.0,,,,148650.0,,,,,,,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,,143660.0,144270.0,,,145450.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,,143990.0,,,,145910.0,,,,150940.0,,,,,,,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,,142280.0,141060.0,,,144300.0,,,,148110.0,,,,,,,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,,143000.0,143100.0,,,145000.0,145200.0,,,147170.0,,,,,,,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,,142330.0,,,,144000.0,,,,148820.0,,,,,,,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,,145880.0,145340.0,148290.0,,146620.0,,,,150300.0,,,,,,,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,,146590.0,,,,147320.0,,,,150590.0,151130.0,,,,,,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,148620.0,150000.0,150370.0,,148830.0,,,,151030.0,,,,,,,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,144180.0,,,,144900.0,,,,147510.0,,,,,,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,142510.0,,,,143050.0,,,,144800.0,,,,,,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,143800.0,142210.0,,,144620.0,,,,145370.0,,,,,,,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,143150.0,141350.0,,,144070.0,,,,144850.0,,,,,,,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,142320.0,,,,143420.0,,,,144520.0,146370.0,,,,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,137400.0,139160.0,,,138410.0,,,,140020.0,,141220.0,,,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,140030.0,,138000.0,,140810.0,,,,142010.0,,146550.0,,,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,144060.0,143930.0,,,144620.0,145000.0,,,145910.0,,,,,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,144550.0,,,,145430.0,,,,147250.0,,,,,,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,145060.0,,,,145800.0,,,,146970.0,,,,,,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,143200.0,149210.0,149000.0,,146800.0,,,,149980.0,,,,,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,147700.0,,149030.0,,148420.0,147980.0,,,148720.0,,,,,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,148410.0,,,,149620.0,,,,150540.0,,,,,,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,150400.0,150290.0,155710.0,,151870.0,,,,152420.0,153740.0,,,,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,150040.0,,,,152300.0,,,,153040.0,153690.0,,,,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,151070.0,,151050.0,,152300.0,,,,150010.0,154700.0,,,,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,151010.0,,151810.0,,152660.0,,,,153820.0,,,,,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,145510.0,147950.0,,,147620.0,,,,148950.0,,,,,,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,146050.0,,,,148410.0,,,,149250.0,,,,,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,150000.0,,,,148980.0,,,,149890.0,,,,,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,148610.0,147010.0,145510.0,148560.0,,,147470.0,,,,148840.0,,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,146570.0,,,,147930.0,,,,,,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,147200.0,,147100.0,,,,148500.0,,,,,,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,143990.0,,,144010.0,143170.0,,,145630.0,,,,,,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,143350.0,,143310.0,143180.0,,,144980.0,,,,,,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,143860.0,147320.0,,,145610.0,,,,145990.0,,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,145440.0,146180.0,,,147390.0,148990.0,,,147890.0,,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,145880.0,,,,148250.0,148830.0,,,,,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,146010.0,144650.0,,,148080.0,,,,,,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,145120.0,,,,146890.0,,,,,,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,143530.0,,,,145630.0,,,,,,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,142440.0,,,,144750.0,,,,,,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,143350.0,,,,146290.0,,,,,,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,145250.0,,,,147100.0,,,,,,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,146050.0,,,,148620.0,,,,,,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,149180.0,,,,151570.0,,,,151820.0,,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,146000.0,147280.0,,,,149470.0,,,,150220.0,,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,148000.0,,,,150180.0,,,,151000.0,,,,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,146140.0,,,,148000.0,,,,,,,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,145660.0,145530.0,,,147500.0,,,,,135000.0,,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,145270.0,,147980.0,,,,150000.0,,,,151000.0,,,,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,147650.0,,,,149160.0,,,,150890.0,147300.0,,,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,145000.0,145640.0,,,146750.0,,,,148470.0,147320.0,,,,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,144000.0,,,,146000.0,,,,,,,,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,145500.0,,,,147310.0,,,,,148930.0,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,142580.0,,145640.0,,,,147450.0,,,,149400.0,,,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,145320.0,,,,146090.0,,,,147790.0,147940.0,,,,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,146220.0,148310.0,,,147800.0,,,,149040.0,148200.0,,,,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,145310.0,,,,146470.0,,,,148220.0,148510.0,,,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,144680.0,,,,146010.0,,,,147480.0,150000.0,,,,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,143750.0,,,,144950.0,,,,,147000.0,,,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,142610.0,,,,143730.0,,,,143930.0,,,,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,139900.0,142120.0,,,141300.0,,,,143090.0,,,,,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,155000.0,,138890.0,,,,139630.0,,,,144420.0,,,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,142310.0,143170.0,,,142810.0,,,,,,,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,143760.0,144000.0,,,142380.0,,,,145480.0,,,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,144000.0,,,,145100.0,,,,147810.0,,,,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,145810.0,,,,146290.0,,,,,,,,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,145900.0,,,,146570.0,,,,,,,,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,146420.0,,,,147120.0,,,,147370.0,,,,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,145570.0,,,,146540.0,,144190.0,,,,,,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,145050.0,,,,145830.0,,144970.0,,,,,,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,145330.0,,,,146780.0,,144550.0,,147940.0,,,,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,145250.0,,,,146880.0,,,,,,,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,142120.0,,,,144120.0,,143230.0,,145010.0,,,,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,141150.0,,,,143100.0,,,,144940.0,,,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,142150.0,141560.0,,,144150.0,,,,145850.0,,,,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,148870.0,142550.0,141930.0,,,144310.0,,,,,,,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,139670.0,142200.0,142490.0,,,144310.0,,,,,,,,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,141660.0,,,,143670.0,,,,,,,,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,143340.0,142790.0,,,145640.0,,,,147500.0,,,,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,145300.0,,,,146530.0,,,,147710.0,,,,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,145010.0,143970.0,,,146450.0,,,,147760.0,,,,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,141600.0,142100.0,,,143380.0,,,,144460.0,,,,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,140110.0,140020.0,,,141710.0,,,,143420.0,,,,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,140110.0,141950.0,,,141570.0,,,,142130.0,,,,,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,140880.0,,,,141800.0,,,,143010.0,,,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,138260.0,142470.0,,,139830.0,,143430.0,,142680.0,,,,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,141800.0,,,,142890.0,,,,,,,,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,139590.0,140100.0,,,140580.0,,,,141290.0,,,,,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,138500.0,141180.0,,140610.0,139330.0,,,,141650.0,,,,,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,139490.0,,,,140690.0,,,,142430.0,,,,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,135610.0,136980.0,,,136900.0,,,,140770.0,,,,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,136310.0,140020.0,,,137530.0,,,,137710.0,,,,,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,137020.0,,,,137900.0,,,,139430.0,,,,,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,137680.0,,,,138890.0,,,,140990.0,,,,,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,138920.0,136990.0,,,139100.0,,,,141070.0,,,,,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,141800.0,141140.0,,,142690.0,,,,144890.0,,,,,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,141130.0,142380.0,,,142840.0,,,,144000.0,,,,,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,138850.0,141390.0,,139100.0,140640.0,,,,141810.0,141430.0,,,,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,138550.0,141350.0,,,140500.0,,,,141530.0,,,,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,138050.0,136650.0,,138320.0,139610.0,,,,140900.0,,,,,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,138800.0,142300.0,,141050.0,139810.0,,,,141530.0,,,,,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,138310.0,141000.0,,,141140.0,,,,142230.0,,,,,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,138750.0,,,,140050.0,,,,141590.0,,,,,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,141700.0,,,,142500.0,,,,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,138500.0,,,,140520.0,,,,141600.0,,,,,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,138310.0,140230.0,,,,141130.0,,,,,,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,142990.0,140700.0,,,,141340.0,,,,,,,,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,142490.0,,,,143360.0,,,,,,,,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,143300.0,,,,144250.0,,,,144490.0,,,,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,142150.0,,146040.0,144390.0,,,,145130.0,,,,,,,,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,142150.0,147150.0,,144700.0,,,,145270.0,,,,,,,,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,144160.0,,143850.0,,,,144800.0,,,,143480.0,,,,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,145500.0,143940.0,,,,145050.0,,,,146510.0,,,,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,144580.0,,,,145310.0,,,,,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,142710.0,,,,143450.0,,,,144580.0,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,141020.0,142110.0,,,,143020.0,,,,,,,,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,141300.0,,,142550.0,,,,143440.0,,,,,,,,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,142090.0,141130.0,,,143090.0,,,,145130.0,,,,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,141740.0,,,,142500.0,,,,144970.0,,,,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,141400.0,,,,142130.0,,,,,,,,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,140990.0,,,,141650.0,,141830.0,,,,,,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,141170.0,,,,141820.0,,,,,,,,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,141500.0,,,,142410.0,,,,144810.0,,,,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,145390.0,141700.0,,,,142580.0,,,,147430.0,,,,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,141540.0,145230.0,144020.0,,,,144600.0,,,,145860.0,,,,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,144500.0,,,,145130.0,,,,146350.0,,,,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,144480.0,,,,145110.0,,,,146650.0,,,,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,143750.0,143480.0,,,144600.0,,,,146050.0,,,,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,142950.0,,,,143840.0,,,,145300.0,,,,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,142210.0,,,,143160.0,,,,144760.0,,,,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,143060.0,,,,144180.0,,,,145570.0,,,,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,143160.0,,,,144100.0,,,,146150.0,,,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,142510.0,143060.0,,,143600.0,,,,144970.0,,,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,,141740.0,,,,142740.0,,,,,,,,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,142830.0,,,,143990.0,,,,145210.0,,,,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,143920.0,,,,144820.0,,,,,,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,144850.0,,,,145760.0,,,,147200.0,,,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,145000.0,,,,146000.0,,,,147530.0,,,,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,144300.0,,,,145410.0,,,,146150.0,,,,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,142200.0,144510.0,,,,145750.0,,,,,,,,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,143000.0,143740.0,,,,144680.0,,,,146000.0,,,,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,143800.0,,,,144800.0,,,,145530.0,,,,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,142850.0,,,,143790.0,142760.0,,,145570.0,,,,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,143020.0,142310.0,,,144020.0,,,,146000.0,,,,,,,,,,,
